,year,make,model,trim,vin,odometer,grade,price,province,claim,estimate,history_report,glass_record,repair,previous_repair,accident_repair,additional_repair,rebuild,total_disclosure_amount
2255,2023,chevrolet,silverado,other,3GCUDEEL0PG220475,"104,583",0.0,"$37,400",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,2022,chevrolet,silverado,other,3GCPYCEK3NG212297,"71,064",0.0,"$36,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,2024,gmc,sierra,other,3GTUUCE83RG290006,"88,869",0.0,"$39,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,2021,gmc,sierra,other,3GTU9CET2MG416371,"154,870",0.0,"$21,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,2023,gmc,sierra,other,3GTUUGEL5PG310037,"51,110",0.0,"$60,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,2024,gmc,sierra,other,3GTUUCE82RG103984,"54,283",0.0,"$50,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,2019,ford,f 150,lariat,1FTEW1E45KKE53964,"73,258",0.0,"$42,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,2018,ram,1500,night,1C6RR7MT4JS212018,"170,381",0.0,"$18,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,2021,chevrolet,silverado,other,1GCPYCEF2MZ123418,"72,079",0.0,"$43,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,2022,chevrolet,silverado,other,1GCUYEED4NZ229853,"83,266",0.0,"$46,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,2023,ram,1500,big horn,1C6SRFFT1PN613848,"66,870",0.0,"$33,000",montreal,0.0,27200.96,27200.96,0.0,0.0,0.0,0.0,0.0,0.0,27200.96
2266,2023,ford,f 150,xlt,1FTEW1EP6PFB96887,"53,890",0.0,"$47,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,2023,toyota,highlander,limited,5TDKDRBH2PS501273,"66,662",0.0,"$42,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,2024,acura,mdx,a spec,5J8YE1H01RL801645,"45,027",0.0,"$53,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,2022,ford,escape,sel,1FMCU9CZ7NUA49871,"39,479",0.0,"$22,600",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,2017,cadillac,xt5,luxury,1GYKNDRS2HZ105873,"141,246",0.0,"$15,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,2022,dodge,durango,gt,1C4RDJDG1NC183441,"97,229",0.0,"$28,100",montreal,0.0,14435.44,14435.44,0.0,0.0,0.0,0.0,0.0,0.0,14435.44
2272,2025,chevrolet,traverse,z71,1GNEVJRS5SJ216805,"12,084",0.0,"$58,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,2021,jeep,wrangler,sahara,1C4HJXEN0MW692258,"92,126",0.0,"$30,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,2021,toyota,tacoma,crew cab long bed,5TFDZ5BN3MX057237,"110,502",0.0,"$41,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,2022,toyota,tundra,limited crew cab std bed,5TFJA5DA8NX046076,"48,475",0.0,"$48,750",montreal,0.0,16091.4,16091.4,0.0,0.0,0.0,0.0,0.0,0.0,16091.4
2276,2018,gmc,canyon,sle,1GTH6CEN7J1289672,"89,425",0.0,"$20,600",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,2023,chevrolet,colorado,z71,1GCPTDEKXP1134655,"86,978",0.0,"$42,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,2016,gmc,canyon,sle,1GTG6CE39G1276022,"186,875",0.0,"$13,900",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,2025,chevrolet,colorado,z71,1GCPTDEK6S1155804,"63,146",0.0,"$43,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,2024,gmc,canyon,at4,1GTP6DEK6R1252972,"44,885",0.0,"$48,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,2021,ford,ranger,other,1FTER4FH9MLD06389,"82,675",0.0,"$33,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,2024,gmc,canyon,other,1GTP6EEK1R1121602,"68,284",0.0,"$52,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,2024,gmc,canyon,other,1GTP6EEK1R1199880,"15,473",0.0,"$61,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,2019,gmc,sierra,other,1GTR9CEDXKZ182461,"122,005",0.0,"$26,700",montreal,0.0,18073.29,18073.29,0.0,0.0,0.0,0.0,0.0,0.0,18073.29
2285,2022,ram,1500,big horn,1C6SRFFT7NN119586,"100,983",1.8,"$34,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,2020,chevrolet,silverado,other,1GCUYEED0LZ131626,"137,560",0.0,"$32,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,2025,ford,ranger,other,1FTER4LR4SLE26739,"24,765",0.0,"$72,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2024,gmc,sierra,other,1GT19PEY9RF234486,"60,359",0.0,"$91,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,2016,ford,f 150,xlt,1FTFW1EG2GKE88225,"174,637",0.0,"$15,200",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,2022,ram,1500,warlock,1C6RR7LT1NS171628,"137,902",0.0,"$27,200",montreal,0.0,7780.17,7780.17,0.0,0.0,0.0,0.0,0.0,0.0,7780.17
2291,2017,ford,super,other,1FT7W2BT7HEC70972,"145,359",0.0,"$38,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,2021,gmc,sierra,other,1GTU9CED5MZ103727,"159,743",0.0,"$32,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,2021,gmc,sierra,other,1GTU9EET0MZ229805,"146,211",0.0,"$36,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,2020,chevrolet,silverado,other,1GC1YNEYXLF122214,"132,908",0.0,"$41,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,2021,gmc,sierra,other,1GT19REY1MF269494,"170,973",0.0,"$57,200",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2017,ford,super,other,1FT7W2BT3HEC70533,"180,834",0.0,"$27,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,2024,ford,f 150,other,1FTFW4L83RFB10939,"52,375",0.0,"$62,000",montreal,4307.84,0.0,4307.84,0.0,0.0,0.0,0.0,0.0,0.0,4307.84
2298,2024,gmc,sierra,other,1GTUUHEL3RZ333700,"98,335",0.0,"$63,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,2021,chevrolet,silverado,other,1GCUYEET0MZ390996,"77,739",0.0,"$41,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,2020,chevrolet,silverado,other,1GCPYFED3LZ100759,"116,244",0.0,"$35,750",montreal,0.0,4273.88,4273.88,0.0,0.0,0.0,0.0,0.0,0.0,4273.88
2301,2022,ram,1500,sport,1C6SRFVT7NN165856,"71,977",0.0,"$40,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,2021,gmc,sierra,other,1GTU9CED0MZ117907,"129,289",0.0,"$39,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,2023,chevrolet,silverado,other,1GCUDEED3PZ255598,"95,132",0.0,"$45,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,2023,ford,f 150,xlt,1FTFW1E80PFC99607,"108,646",0.0,"$43,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,2019,chevrolet,silverado,other,1GCPYFED8KZ133822,"123,773",0.0,"$38,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,2022,ram,1500,rebel,1C6SRFLT7NN476433,"61,092",0.0,"$53,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,2021,chevrolet,silverado,other,1GCUYBEF5MZ397208,"78,298",0.0,"$32,100",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,2021,chevrolet,tahoe,rst,1GNSKRKD0MR460808,"127,072",0.0,"$53,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2017,chevrolet,corvette,other,1G1YM2D74H5104217,"9,458",0.0,"$67,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,2025,chevrolet,corvette,other,1G1YC3D48S5103965,"3,877",0.0,"$110,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,2025,gmc,sierra,other,1GT1UPEY6SF285707,"30,908",0.0,"$96,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,2024,gmc,sierra,other,1GTUUEEL7RZ354337,"27,225",0.0,"$76,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,2023,gmc,sierra,other,1GT19REY6PF214222,"32,551",0.0,"$81,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,2024,chevrolet,tahoe,z71,1GNSKPKD7RR131521,"73,475",0.0,"$77,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,2024,chevrolet,tahoe,high country,1GNSKTKL7RR273786,"56,636",0.0,"$89,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,2024,chevrolet,suburban,high country,1GNSKGKL9RR131964,"49,769",0.0,"$91,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,2023,cadillac,escalade,platinum,1GYS4DKL9PR306609,"63,140",0.0,"$98,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,2024,cadillac,escalade,sport,1GYS4EKL0RR238340,"21,730",0.0,"$116,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,2022,cadillac,escalade,platinum,1GYS4RKL7NR173911,"79,477",0.0,"$77,800",montreal,0.0,78822.85,78822.85,0.0,0.0,0.0,0.0,0.0,0.0,78822.85
2320,2023,ford,expedition,limited,1FMJK2A83PEA00050,"69,932",0.0,"$65,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,2025,ford,super,other,1FT8W4DT6SEC68358,"33,858",0.0,"$90,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,2020,gmc,sierra,other,1GTP9EED6LZ144469,"173,631",0.0,"$32,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,2024,gmc,sierra,other,1GTUUEE87RZ223503,"144,037",0.0,"$56,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,2023,chevrolet,silverado,other,1GCUDEE8XPZ125675,"70,331",0.0,"$50,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,2024,gmc,sierra,other,1GT19PEY1RF268101,"40,074",0.0,"$94,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,2020,ram,1500,rebel,1C6SRFLT4LN271486,"173,501",0.0,"$26,200",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,2025,gmc,sierra,other,1GT4UPEY6SF200426,"31,979",0.0,"$96,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,2025,ford,f 150,other,1FTFW4L84SFC07265,"22,697",0.0,"$73,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,2024,chevrolet,silverado,other,3GCPDCEK8RG200180,"31,208",5.0,"$43,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,2023,gmc,yukon,denali,1GKS2DKL9PR442786,"32,241",3.9,"$87,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,2024,gmc,sierra,other,3GTUUCED3RG243913,"30,267",4.8,"$51,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,2022,buick,encore,other,KL4MMESL0NB079217,"81,324",2.9,"$18,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,2022,buick,enclave,avenir,5GAEVCKWXNJ158276,"80,532",3.9,"$36,000",montreal,0.0,4186.17,4186.17,0.0,0.0,0.0,0.0,0.0,0.0,4186.17
2334,2024,gmc,canyon,other,1GTP6BEK2R1142571,"46,662",4.4,"$44,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,2024,chevrolet,silverado,other,3GCUDCED2RG239464,"43,019",4.6,"$45,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,2024,chevrolet,silverado,other,3GCPDCEK6RG209766,"30,989",3.7,"$41,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2024,chevrolet,silverado,other,3GCUDCED4RG358889,"29,890",3.6,"$44,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,2024,gmc,terrain,sle,3GKALTEG5RL244220,"21,383",4.4,"$27,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,2024,chevrolet,silverado,other,1GCPDBEK0RZ189914,"19,430",3.7,"$43,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,2023,chevrolet,bolt,other,1G1FZ6S05P4141710,"77,534",3.8,"$22,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,2022,gmc,terrain,sle,3GKALTEV7NL109751,"80,013",3.7,"$19,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,2024,gmc,sierra,other,1GTUUAED5RZ261172,"30,757",3.6,"$46,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,2024,chevrolet,silverado,other,3GCUDCED7RG135066,"87,377",4.0,"$37,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2024,gmc,sierra,other,1GTUUCE80RZ221726,"43,124",4.1,"$56,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,2024,chevrolet,silverado,other,1GCPDEEK4RZ330470,"38,337",4.4,"$48,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,2022,chevrolet,equinox,rs,2GNAXWEV5N6140817,"57,685",3.8,"$22,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,2024,chevrolet,silverado,other,3GCUDFE81RG149288,"40,175",4.7,"$50,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,2024,chevrolet,silverado,other,1GCPDBEK2RZ255590,"27,163",3.7,"$41,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,2022,buick,encore,other,KL4MMESL2NB093443,"66,924",3.8,"$19,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2024,chevrolet,silverado,other,3GCUDCE89RG275512,"21,515",4.5,"$46,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,2024,chevrolet,silverado,other,1GCPDAEK0RZ156695,"34,055",2.9,"$34,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,2024,gmc,terrain,denali,3GKALXEG7RL236501,"25,750",4.3,"$32,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2023,chevrolet,colorado,lt,1GCPTCEK9P1234272,"59,582",2.9,"$36,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,2023,chevrolet,silverado,other,3GCUDHEL6PG113951,"100,322",3.8,"$44,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,2024,gmc,sierra,other,1GTUUAED7RZ254868,"51,874",2.5,"$43,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,2024,cadillac,xt4,sport,1GYFZFR40RF179962,"50,334",4.6,"$42,100",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,2023,gmc,sierra,other,3GTUUCEDXPG333878,"31,823",3.6,"$44,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,2024,chevrolet,silverado,other,1GCUDAED4RZ168014,"54,074",2.2,"$37,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,2024,gmc,sierra,other,1GTUUCE88RZ195750,"30,933",3.9,"$59,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,2024,gmc,sierra,other,3GTUUCED6RG237152,"44,711",4.8,"$49,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,2024,buick,envista,avenir,KL47LCE29RB037108,"11,771",5.0,"$27,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,2024,gmc,sierra,other,3GTUUCED4RG157655,"39,196",4.8,"$48,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,2024,chevrolet,silverado,other,3GCUDCED9RG131763,"62,259",3.2,"$38,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,2024,gmc,sierra,other,3GTUUCED6RG109509,"23,611",4.6,"$51,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,2024,gmc,sierra,other,3GTUUCED0RG382624,"51,031",3.9,"$47,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,2024,gmc,sierra,other,1GT19REY0RF294619,"79,466",2.2,"$84,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,2024,buick,encore,preferred,KL4AMCSL8RB062095,"14,123",3.7,"$23,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,2024,gmc,terrain,denali,3GKALXEG4RL217503,"35,804",4.6,"$30,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,2024,chevrolet,silverado,other,3GCPDCEK0RG317008,"18,274",3.5,"$42,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,2024,gmc,sierra,other,3GTPUCEK6RG352930,"48,390",3.4,"$43,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,2024,gmc,terrain,denali,3GKALXEGXRL182188,"24,562",4.5,"$31,800",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,2024,gmc,sierra,other,3GTUUCED9RG114090,"59,630",3.7,"$43,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,2024,gmc,sierra,other,3GTPUCEK4RG264538,"27,662",3.8,"$43,600",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,2024,chevrolet,silverado,other,3GCUDCED4RG314973,"46,662",4.5,"$44,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,2024,chevrolet,blazer,rs,3GNKDCRJ3RS136520,"50,270",4.4,"$31,750",montreal,0.0,14723.580000000002,14723.580000000002,0.0,0.0,0.0,0.0,0.0,0.0,14723.580000000002
2376,2024,chevrolet,silverado,other,3GCPDCEK1RG162758,"26,627",3.4,"$41,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,2022,gmc,terrain,sle,3GKALTEV3NL115742,"100,848",3.7,"$16,750",montreal,0.0,8170.76,8170.76,0.0,0.0,0.0,0.0,0.0,0.0,8170.76
2378,2024,gmc,sierra,other,3GTUUCED9RG195754,"44,574",4.5,"$49,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,2024,chevrolet,silverado,other,3GCPDCEK2RG241730,"36,726",3.8,"$40,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,2024,gmc,terrain,denali,3GKALXEG7RL101955,"44,180",3.3,"$30,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,2024,gmc,canyon,other,1GTP6BEK4R1151028,"43,526",4.4,"$41,250",montreal,0.0,16359.88,16359.88,0.0,0.0,0.0,0.0,0.0,0.0,16359.88
2382,2024,gmc,sierra,other,3GTPUCEKXRG264852,"34,000",3.7,"$43,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,2024,chevrolet,silverado,other,3GCUDCE80RG223458,"44,107",2.6,"$44,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,2024,chevrolet,silverado,other,3GCUDFED1RG232023,"56,049",4.0,"$48,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,2024,gmc,sierra,other,3GTPUCEK5RG239115,"43,223",4.1,"$44,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,2025,chevrolet,trax,lt,KL77LHE29SC033124,"39,498",4.4,"$21,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,2024,gmc,terrain,sle,3GKALTEG3RL216190,"31,001",4.8,"$26,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,2020,chevrolet,spark,lt,KL8CD6SA8LC462182,"99,003",2.0,"$7,400",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,2024,buick,envista,preferred,KL47LAE23RB113846,"10,528",5.0,"$23,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,2024,chevrolet,trailblazer,rs,KL79MUSL1RB115411,"29,324",4.8,"$26,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,2024,gmc,canyon,other,1GTP6BEK4R1104193,"27,709",4.6,"$45,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,2023,chevrolet,blazer,rs,3GNKBKRS3PS175355,"14,140",4.3,"$35,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,2022,buick,enclave,avenir,5GAEVCKW5NJ156094,"92,417",3.7,"$34,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,2024,gmc,sierra,other,1GTUUAED4RZ218748,"39,427",2.8,"$44,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,2024,chevrolet,silverado,other,1GCUDEE89RZ113617,"47,328",3.0,"$54,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2024,gmc,sierra,other,3GTUUCE8XRG130897,"38,839",4.3,"$49,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,2024,cadillac,xt5,sport,1GYKNHRS6RZ706664,"44,423",3.7,"$46,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,2024,chevrolet,silverado,other,1GCPDBEK0RZ260674,"81,760",2.3,"$32,750",montreal,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,1700.0
2399,2022,chevrolet,blazer,rs,3GNKBKRS6NS122162,"66,277",3.1,"$27,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2024,buick,envista,sport touring,KL47LBE24RB184835,"29,984",4.0,"$24,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2024,chevrolet,silverado,other,1GCUDEE83RZ159539,"46,594",3.9,"$55,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,2024,chevrolet,silverado,other,3GCUDCE88RG361135,"45,822",2.3,"$43,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,2024,chevrolet,silverado,other,1GC4YTEY1RF311733,"31,081",3.6,"$79,000",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,2024,cadillac,lyriq,tech,1GYKPMRK9RZ107034,"35,674",3.9,"$41,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,2024,chevrolet,colorado,trail boss,1GCPTEEK5R1152182,"44,774",2.6,"$43,750",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,2024,gmc,sierra,other,1GT19XEYXRF353938,"47,463",3.7,"$88,500",montreal,0.0,30977.37,30977.37,0.0,0.0,0.0,0.0,0.0,0.0,30977.37
2407,2023,chevrolet,silverado,other,1GC1YNEY6PF167138,"57,222",3.4,"$60,250",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2024,chevrolet,silverado,other,1GCUDEED8RZ237830,"60,223",4.2,"$54,500",montreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
